dataset,query_id,scheme,original_feasible,disrupted_feasible,original_path_blocked,surviving_candidates,path_changed,original_scalar,original_optimal_scalar,disrupted_optimal_scalar,surviving_best_scalar,original_score,original_optimal_score,disrupted_score,original_candidate_gap,intrinsic_closure_relative_loss,recommendation_relative_change,gain_over_surviving_candidate,scalar_seconds,reference_seconds,replan_seconds,expanded,original_c1,disrupted_c1,delta_c1,relative_c1,original_c2,disrupted_c2,delta_c2,relative_c2,original_c3,disrupted_c3,delta_c3,relative_c3,original_c4,disrupted_c4,delta_c4,relative_c4,original_c5,disrupted_c5,delta_c5,relative_c5
COL,0013,time_shortest,True,True,True,4,True,131422810102029988436000,131422810102029988436000,149053289911927336489500,277776299105224750056500,0.0,0.0,0.05088601654326583,0.0,0.1341508357355161,0.1341508357355161,0.8636039450679506,0.050956918,0.108563811,0.00657522,20474,3922039,4060380,138341,0.03527272421309426,4998232,5668749,670517,0.1341508357355161,17165,18157,992,0.05779201864258666,4588,5278,690,0.15039232781168266,899,1019,120,0.13348164627363737
COL,0014,time_priority,True,True,True,1,True,717520156889103655612680,716522334280827369679560,792330814863565252351200,910756830383643632499060,0.1007925422833549,0.0988550035706596,0.24605738670106242,0.0013925910757238283,0.10580058283713761,0.10426279632172614,0.1494653663577008,0.056101708,0.10668467,0.007636529,10232,3335032,3470345,135313,0.04057322388510815,5359267,6030434,671167,0.12523485021365796,10760,11634,874,0.0812267657992565,3322,3800,478,0.14388922335942203,653,734,81,0.12404287901990811
COL,0014,stable_priority,True,True,True,1,True,768140280553846001161950,768100586598431596443645,825860014805302818165165,843498553090278885689685,0.21058436206575,0.21050728566495744,0.3226626199355257,5.1678069392175846e-05,0.07519774000259716,0.07514217873047827,0.02135778215286808,0.050551209,0.10385549,0.003411029,10363,3378475,3754696,376221,0.11135823115458898,5587522,8087849,2500327,0.44748405464891233,10838,9196,-1642,-0.15150396752168296,3080,3462,382,0.12402597402597403,618,671,53,0.08576051779935275
COL,0014,balanced,True,True,True,1,True,875250283838427929718200,873475429055154840895900,949146060471080606538760,997650580572953281728620,0.17490388313061522,0.17145752921612079,0.31839224142486283,0.002031945861594485,0.08663166575593234,0.08442816643095646,0.05110332552800029,0.0505166,0.099052281,0.003177063,9695,3378475,3433892,55417,0.016402962875261766,5587522,6610616,1023094,0.18310335064452543,10838,11860,1022,0.0942978409300609,3080,3500,420,0.13636363636363635,618,679,61,0.09870550161812297
COL,0014,time_shortest,True,True,True,1,True,546049346548801469173500,546049346548801469173500,610520842311321392772500,823863080194333983269500,0.0,0.0,0.12518860353449188,0.0,0.11806899169461414,0.11806899169461414,0.3494430052139375,0.050451924,0.110770526,0.003557176,10942,3334380,3463232,128852,0.03864346595169117,5332323,5961905,629582,0.11806899169461414,11264,12234,970,0.08611505681818182,3388,4004,616,0.18181818181818182,662,768,106,0.16012084592145015
COL,0015,time_priority,True,True,True,15,True,8368557458585473675710,8296265825464473493790,8357545219978450388750,8974811056135169487570,0.29277946766104784,0.28037122782886065,0.29088931119582445,0.008713755639206856,0.007386382717618154,-0.0013159064344746307,0.07385731335095434,0.056871492,0.097219534,0.006903774,2026,4110088,4150469,40381,0.009824850465488817,6669485,6523897,-145588,-0.02182897180217063,2443,2535,92,0.03765861645517806,2947,2995,48,0.016287750254496098,529,540,11,0.020793950850661626
COL,0015,stable_priority,True,True,True,15,True,7804593861791999947590,7749900211237202553490,7749900211237202553490,7819596430486528767090,0.2519193905794947,0.24253169377306272,0.24253169377306272,0.007057336102920742,0.0,-0.007007879144429852,0.008993176344163512,0.051090789,0.093701247,0.001519524,459,4219436,4363060,143624,0.03403867246712594,7330822,8619748,1288926,0.17582284769702497,2497,1897,-600,-0.24028834601521826,2321,2603,282,0.12149935372684188,428,458,30,0.07009345794392523
COL,0015,balanced,True,True,True,15,True,10423974024029084306540,10352922939357872932660,10424090923341607809580,10858927949260149628880,0.2611128499183046,0.24891753960539745,0.26113291468435545,0.006862900949557172,0.006874192380316218,1.1214466982940447e-05,0.041714623281427395,0.050747344,0.091351614,0.001723208,1918,3921232,4064133,142901,0.03644288325709879,7199069,7262615,63546,0.00882697471020211,2961,2617,-344,-0.11617696724079703,2647,2509,-138,-0.05213449187759728,473,458,-15,-0.03171247357293869
COL,0015,time_shortest,True,True,True,15,True,4422885893982876138000,4422885893982876138000,5194767992108988839000,6852652523648976317000,0.0,0.0,0.13248695294640433,0.0,0.17452001173627862,0.17452001173627862,0.31914505788484965,0.050433985,0.100776161,0.019469576,64231,4465284,4579236,113952,0.025519541422225327,4778346,5612263,833917,0.17452001173627862,4247,4069,-178,-0.04191193783847422,5255,5367,112,0.02131303520456708,1022,1011,-11,-0.010763209393346379
COL,0016,time_priority,True,True,False,33,False,335114229996708757020,335114229996708757020,335114229996708757020,335114229996708757020,0.08732743179967757,0.08732743179967757,0.08732743179967757,0.0,0.0,0.0,0.0,0.056136964,0.106750204,0.00461959,0,619798,619798,0,0.0,1091905,1091905,0,0.0,1160,1160,0,0.0,1132,1132,0,0.0,211,211,0,0.0
COL,0016,stable_priority,True,True,False,33,False,382398350719208861600,382398350719208861600,382398350719208861600,382398350719208861600,0.16114857395522245,0.16114857395522245,0.16114857395522245,0.0,0.0,0.0,0.0,0.050301382,0.103159639,0.002173211,0,619798,619798,0,0.0,1091905,1091905,0,0.0,1160,1160,0,0.0,1132,1132,0,0.0,211,211,0,0.0
COL,0016,balanced,True,True,False,33,False,352288613504247065040,352288613504247065040,352288613504247065040,352288613504247065040,0.15757562459375127,0.15757562459375127,0.15757562459375127,0.0,0.0,0.0,0.0,0.051038301,0.101650163,0.001249512,0,619798,619798,0,0.0,1091905,1091905,0,0.0,1160,1160,0,0.0,1132,1132,0,0.0,211,211,0,0.0
COL,0016,time_shortest,True,True,True,33,True,315207422405157301800,315207422405157301800,316133080564053060000,316133080564053060000,0.0,0.0,0.005785901619652045,0.0,0.0029366635843554073,0.0029366635843554073,0.0,0.050600495,0.110785488,0.00147108,110,677614,637466,-40148,-0.05924907100502646,1082521,1085700,3179,0.0029366635843554073,1380,1208,-172,-0.1246376811594203,1400,1068,-332,-0.23714285714285716,281,208,-73,-0.2597864768683274
COL,0017,time_priority,True,True,True,67,True,8864216947671418050400,8803338048989983866640,8831080830223329155680,9100940579276340479340,0.23841157641395974,0.22823384881705475,0.2328718839374178,0.006915433480192083,0.003151393378166166,-0.00373818890531482,0.030557952558813443,0.056178028,0.10452455,0.006489698,2973,5981777,5880963,-100814,-0.016853520283353927,7049374,7602042,552668,0.07839958555185184,10423,10469,46,0.004413316703444306,7053,6411,-642,-0.09102509570395577,1322,1201,-121,-0.09152798789712557
COL,0017,stable_priority,True,True,False,67,True,10990402240328055660215,10948401847577540084025,10948401847577540084025,10990402240328055660215,0.28645806917682365,0.27943644812854185,0.27943644812854185,0.0038362122011267466,0.0,-0.0038215519170353763,0.0038362122011267466,0.050306325,0.098679917,0.001503687,983,6478982,6556649,77667,0.011987531374527665,11471743,12357177,885434,0.07718391180834508,7927,7745,-182,-0.022959505487574115,5395,5299,-96,-0.01779425393883225,1005,982,-23,-0.022885572139303482
COL,0017,balanced,True,True,False,67,True,12360265822220936398740,12355381111731249673620,12355381111731249673620,12360265822220936398740,0.33177724582894863,0.3309606204656364,0.3309606204656364,0.0003953508552681362,0.0,-0.0003951946147392017,0.0003953508552681362,0.050297537,0.094630625,0.001377997,985,6478982,6503577,24595,0.003796121057289556,11471743,11932151,460408,0.04013409296215928,7927,7891,-36,-0.004541440645893781,5395,5285,-110,-0.020389249304911955,1005,984,-21,-0.020895522388059702
COL,0017,time_shortest,True,True,True,67,True,4500564279222729211200,4500564279222729211200,4564294521962915401200,5261972529679958927100,0.0,0.0,0.010654414983562373,0.0,0.014160500503104186,0.014160500503104186,0.15285560656962183,0.05009794,0.105852676,0.005726763,15639,6041221,5965454,-75767,-0.01254166997035864,7012464,7111764,99300,0.014160500503104186,9813,10135,322,0.03281361459288699,7555,7317,-238,-0.0315023163467902,1407,1361,-46,-0.032693674484719264
COL,0018,time_priority,True,True,True,49,True,43985611813304256429470,43737581807085606685170,43833192887096396769010,44289591087860310938610,0.18221333232256426,0.17669256442617903,0.17882072056788784,0.005670866928872327,0.002186016603124154,-0.003465199639709405,0.010412159614734991,0.045648894,0.082448802,0.005052963,695,2146339,2237208,90869,0.04233674177285135,2560377,2673510,113133,0.04418607103563264,3183,3133,-50,-0.015708451146716932,3218,2914,-304,-0.0944686140459913,634,563,-71,-0.11198738170347003
COL,0018,stable_priority,True,True,False,49,True,45172715238249212984975,45167966023545470419975,45167966023545470419975,45172715238249212984975,0.2249709496482594,0.22486523940590125,0.22486523940590125,0.00010514564019258387,0.0,-0.00010513458574925887,0.00010514564019258387,0.041128646,0.076199844,0.001182008,475,2159079,2158264,-815,-0.00037747576628738457,3633665,3651043,17378,0.004782499212227875,2257,2257,0,0.0,2596,2590,-6,-0.0023112480739599386,474,474,0,0.0
COL,0018,balanced,True,True,False,49,False,56613673825770971386180,56613673825770971386180,56613673825770971386180,56613673825770971386180,0.2374121503876973,0.2374121503876973,0.2374121503876973,0.0,0.0,0.0,0.0,0.040773087,0.076350247,0.001095363,0,2159079,2159079,0,0.0,3633665,3633665,0,0.0,2257,2257,0,0.0,2596,2596,0,0.0,474,474,0,0.0
COL,0018,time_shortest,True,True,True,49,True,25651203989459258364000,25651203989459258364000,26301022274513787724000,28785121711772539036000,0.0,0.0,0.01446395934631634,0.0,0.02533285709791854,0.02533285709791854,0.09444877888514215,0.040691547,0.086414983,0.002019411,3467,2222365,2229565,7200,0.0032397918433740634,2511363,2574983,63620,0.02533285709791854,3215,3161,-54,-0.016796267496111975,3226,3322,96,0.029758214507129573,635,644,9,0.014173228346456693
COL,0019,time_priority,True,True,True,2,True,59940759013155474640,59940759013155474640,61822053119196225740,71228378433765014500,0.18068012801188427,0.18068012801188427,0.29507795573186774,0.0,0.03138589061956748,0.03138589061956748,0.15215161645364464,0.056133267,0.097952125,0.006984056,5271,3036956,3051189,14233,0.004686600661978639,3309645,3491623,181978,0.05498414482520029,1664,1658,-6,-0.003605769230769231,2025,2129,104,0.05135802469135802,389,404,15,0.038560411311053984
COL,0019,stable_priority,True,True,True,2,True,91902560623962381080,91274251877778976700,92129402843409366230,95700056673377241950,0.3715245464480435,0.33331831624190317,0.38531837966986127,0.006883745779968077,0.009369027387652343,0.002468290523211374,0.03875694099566508,0.050480847,0.097532535,0.001584806,939,3157352,3126319,-31033,-0.009828805910775866,4047085,4448457,401372,0.0991755794602782,1600,1446,-154,-0.09625,1997,2139,142,0.07110665998998497,367,387,20,0.05449591280653951
COL,0019,balanced,True,True,True,2,True,93413188837009674240,93413188837009674240,94637444588371691480,99920973572364869000,0.3383908228019024,0.3383908228019024,0.41283542882060503,0.0,0.013105812643845591,0.013105812643845591,0.05582915945135712,0.050637053,0.094941653,0.001817612,1775,3047682,3074720,27038,0.008871660494762904,3412795,3764257,351462,0.10298362485880341,1656,1626,-30,-0.018115942028985508,2017,2073,56,0.027764005949429845,387,389,2,0.00516795865633075
COL,0019,time_shortest,True,True,True,2,True,26090592476982176000,26090592476982176000,27544889665548112000,42535783295165160000,0.0,0.0,0.08843297743665951,0.0,0.055740289909052707,0.055740289909052707,0.544235021872931,0.050589367,0.106195083,0.006000766,17490,3033530,3047763,14233,0.004691893602502695,3264748,3446726,181978,0.055740289909052707,1672,1666,-6,-0.0035885167464114833,2057,2161,104,0.05055906660184735,398,413,15,0.03768844221105527
COL,0020,time_priority,True,True,True,29,True,2478194471766973716380,2475986424682123002480,2520435176662675135180,2936494509476717034310,0.21275977174833471,0.21172689884476797,0.23251898785095673,0.0008917848106272197,0.01795193686744815,0.017044951627861328,0.16507440328814518,0.055626748,0.096646952,0.008098562,9508,4671999,4644672,-27327,-0.0058491022793455225,5617494,5890436,272942,0.048587857859750276,6183,6143,-40,-0.006469351447517387,5897,5935,38,0.006443954553162625,1105,1101,-4,-0.0036199095022624436
COL,0020,stable_priority,True,True,False,29,True,2756147502237988235615,2730173374146974230105,2730173374146974230105,2756147502237988235615,0.23401065807234622,0.2218605670335066,0.2218605670335066,0.00951372844558982,0.0,-0.009424070398961974,0.00951372844558982,0.049734249,0.088912181,0.001203921,653,5354212,5308664,-45548,-0.008506947427557967,11322206,10836271,-485935,-0.04291875629183924,4899,5003,104,0.021228822208614002,3677,3619,-58,-0.015773728583084037,670,652,-18,-0.026865671641791045
COL,0020,balanced,True,True,False,29,True,3180845208710203889460,3136199649349689321720,3136199649349689321720,3180845208710203889460,0.31923684498081,0.2983526940745921,0.2983526940745921,0.014235560344435376,0.0,-0.014035753528106395,0.014235560344435376,0.049575432,0.08838067,0.001357619,654,5601994,5306000,-295994,-0.052837257590779285,9651023,10811124,1160101,0.12020497723401964,5183,5011,-172,-0.0331854138529809,3711,3621,-90,-0.024252223120452707,678,653,-25,-0.03687315634218289
COL,0020,time_shortest,True,True,True,29,True,1548335525742438840000,1548335525742438840000,1580601902117756904000,2163524935224412656000,0.0,0.0,0.015093457962471815,0.0,0.020839395492037224,0.020839395492037224,0.3687981346382229,0.049661629,0.098756123,0.005346171,14606,4661758,4681963,20205,0.004334201818284003,5474535,5588621,114086,0.020839395492037224,6571,6623,52,0.007913559579972607,6433,6627,194,0.030157002953520907,1223,1255,32,0.02616516762060507
COL,0021,time_priority,True,True,True,1,True,2392448313921967568750,2391094132965034836190,2757726778327298204230,3796590264831826083110,0.09050153758994721,0.0898848557596706,0.25684606550321243,0.0005663436408726845,0.153332585408349,0.15267977254920317,0.37671008406955075,0.046296442,0.090123577,0.006709759,8910,1867265,1949894,82629,0.04425135157570029,2066281,2690923,624642,0.3023025425873828,2412,2484,72,0.029850746268656716,2597,2881,284,0.10935695032730074,518,560,42,0.08108108108108109
COL,0021,stable_priority,True,True,True,1,True,2622546498000203086905,2622546498000203086905,2826566041126760467115,3125177209397472429845,0.1224163338556828,0.1224163338556828,0.21532499914400519,0.0,0.07779444264653856,0.07779444264653856,0.1056445042945736,0.041695478,0.082779996,0.002248965,5630,1857748,1954520,96772,0.0520910263394174,2285283,3314420,1029137,0.45033240959653575,2308,2406,98,0.04246100519930676,2449,2555,106,0.04328297264189465,484,493,9,0.01859504132231405
COL,0021,balanced,True,True,True,1,True,3248754871580383699300,3248754871580383699300,3510869269254222617380,3955656930322713335620,0.13795346978167938,0.13795346978167938,0.2573180094112112,0.0,0.08068149430625746,0.08068149430625746,0.12668875624724482,0.04092941,0.085930394,0.00242258,6275,1857748,1946855,89107,0.047965063076369885,2285283,3228273,942990,0.4126359842522786,2308,2400,92,0.03986135181975736,2449,2579,130,0.053082890975908535,484,499,15,0.030991735537190084
COL,0021,time_shortest,True,True,True,1,True,1441608476747950295400,1441608476747950295400,1879273137678065236800,3637523599340938830600,0.0,0.0,0.19930855087573246,0.0,0.3035946777431692,0.3035946777431692,0.9356013377785407,0.040929775,0.095245571,0.003819464,13560,1902305,1981591,79286,0.041678910584790556,2037707,2656344,618637,0.3035946777431692,2618,2676,58,0.02215431627196333,3193,3573,380,0.11901033510804886,599,660,61,0.1018363939899833
COL,0022,time_priority,True,True,True,0,True,2593102066354903975187090,2585020404984648699933870,2706823639281588513203630,,0.18196134995318292,0.17776578851322838,0.24099943932651974,0.0031263433567764306,0.04711886763526849,0.04385541718631297,,0.056021931,0.101870123,0.007934943,10761,3825168,3750322,-74846,-0.01956672229821017,4757671,5276802,519131,0.10911452263092593,11993,12431,438,0.036521304094054866,4811,4537,-274,-0.05695281646227396,921,873,-48,-0.05211726384364821
COL,0022,stable_priority,True,True,True,0,True,2441070032999275132757115,2440696403769202773429595,2481137172153143236067035,,0.2102400203340014,0.21004605224764963,0.2310407117193114,0.00015308304199381713,0.016569356320387574,0.01641376060998902,,0.051255575,0.098519513,0.001775079,2400,3677602,3557024,-120578,-0.03278712595870896,5189890,5846153,656263,0.12645027158571762,8283,9077,794,0.09585898828926717,5045,4835,-210,-0.04162537165510406,926,890,-36,-0.038876889848812095
COL,0022,balanced,True,True,True,0,True,2882285585989352625104580,2864181510460179331418140,2896093155348470134418620,,0.21940151447974085,0.2100028577288178,0.22656965762860198,0.006320854828179017,0.011141627991015016,0.004790493151072684,,0.05034967,0.09566176,0.001500672,1380,3677602,3560546,-117056,-0.03182943668183778,5189890,5890729,700839,0.13503927828913523,8283,9167,884,0.10672461668477605,5045,4785,-260,-0.05153617443012884,926,882,-44,-0.047516198704103674
COL,0022,time_shortest,True,True,True,0,True,2025535951646716370043000,2025535951646716370043000,2355746014021711893582000,,0.0,0.0,0.1714272030605695,0.0,0.16302355043688163,0.16302355043688163,,0.050143425,0.105372691,0.006232421,20155,4253751,4372456,118705,0.02790595876439406,4413209,5132666,719457,0.16302355043688163,13905,14667,762,0.05480043149946062,5321,5595,274,0.05149408006013907,1060,1101,41,0.038679245283018866
COL,0023,time_priority,True,True,True,4,True,88312664394093976077230,87830962207040783839970,89837712668074048634010,107786675768197811639150,0.20095012954667435,0.19456248169233528,0.2211731461674741,0.005484423430517508,0.022847870621100833,0.01726873811863004,0.19979318892991307,0.056307265,0.099371377,0.00699125,5415,4105441,4166708,61267,0.014923366332630283,5468629,5829758,361129,0.06603647824710727,8627,8653,26,0.003013793902863104,6263,6077,-186,-0.02969822768641226,1149,1121,-28,-0.024369016536118365
COL,0023,stable_priority,True,True,True,4,True,107426619565776836433395,107090312925944608379795,109276048801130709149065,115558248115371165922285,0.27443718915888815,0.26997756982548643,0.29896168376255405,0.003140402064795457,0.020410210928205868,0.017215744503823613,0.05748926121654806,0.050684709,0.093791587,0.002473034,5379,4332549,4423994,91445,0.02110651258647046,7120619,7663517,542898,0.07624309066388751,8661,8743,82,0.009467728899665165,4907,4951,44,0.008966782147951905,914,920,6,0.006564551422319475
COL,0023,balanced,True,True,True,4,True,117668733324840762341220,117622670739665203747820,117622670739665203747820,124219396778032105018300,0.29092407294644446,0.29031325659295865,0.29031325659295865,0.0003916131548951913,0.0,-0.0003914598540667254,0.056083797425136396,0.050135374,0.090899285,0.001393884,800,4332549,4356504,23955,0.0055290776861381145,7120619,8177234,1056615,0.14838808255293537,8661,10627,1966,0.22699457337489898,4907,4259,-648,-0.13205624617892806,914,799,-115,-0.12582056892778992
COL,0023,time_shortest,True,True,True,4,True,50587713396457280550000,50587713396457280550000,52134714272366445174000,91353954758363518260000,0.0,0.0,0.020514120739440672,0.0,0.030580565359522714,0.030580565359522714,0.7522672950906512,0.05075158,0.103632204,0.002324022,5049,4100182,4131645,31463,0.007673561807744144,5376225,5540633,164408,0.030580565359522714,8707,8813,106,0.012174112782818422,6495,6709,214,0.03294842186297152,1185,1224,39,0.03291139240506329
COL,0024,time_priority,True,True,True,2,True,326872561707537880110,326872561707537880110,364377395604684033030,420094345313495891070,0.0647036868074756,0.0647036868074756,0.1694247708511957,0.0,0.11473839743913039,0.11473839743913039,0.1529100058919671,0.057166068,0.103235026,0.00642413,1575,1431684,1438594,6910,0.0048264840565376155,1485098,1788489,303391,0.2042902219247484,6964,7590,626,0.08989086731763354,1355,1559,204,0.15055350553505534,278,310,32,0.11510791366906475
COL,0024,stable_priority,True,True,True,2,True,387338121726205158735,387256448616538762815,424050691707086951685,453187514972756144745,0.16839052521790174,0.16816247737199094,0.27089944812027517,0.0002109018712488081,0.09501260268742959,0.0947817111759336,0.06871070802496286,0.050252172,0.090675771,0.001537592,1427,1432249,1439656,7407,0.005171586784141585,1577381,1885744,308363,0.19549049975877736,6934,7562,628,0.0905682145947505,1289,1489,200,0.1551590380139643,264,296,32,0.12121212121212122
COL,0024,balanced,True,True,True,2,True,449920932613786947820,449920932613786947820,484303653869344620660,511002505972157583140,0.11519283963248925,0.11519283963248925,0.21119635352964145,0.0,0.07641947454147877,0.07641947454147877,0.05512833093350102,0.05037611,0.096882674,0.001417005,1311,1432249,1439159,6910,0.004824580083491069,1577381,1880772,303391,0.19233843947657542,6934,7560,626,0.09027978079030863,1289,1493,204,0.1582622187742436,264,296,32,0.12121212121212122
COL,0024,time_shortest,True,True,True,2,True,198733394226694481000,198733394226694481000,239146219425259377000,329186184654834199000,0.0,0.0,0.11284078408850422,0.0,0.20335195982445772,0.20335195982445772,0.3765059110947606,0.050192143,0.109319948,0.001600184,2456,1431280,1437082,5802,0.004053714157956514,1484087,1785879,301792,0.20335195982445772,6976,7644,668,0.09575688073394495,1373,1585,212,0.15440640932265112,279,314,35,0.12544802867383512
COL,0025,time_priority,True,True,True,8,True,249261712204812837324100,246977680527840033070380,248232987227017028832060,257999771973256277143200,0.2840530374434726,0.269470538351563,0.2774850983006957,0.009247927473006378,0.005082672638653653,-0.004127087825468069,0.03934523310275121,0.055605375,0.100042616,0.005698285,1441,3929400,3917052,-12348,-0.0031424644983967017,5088111,5167533,79422,0.015609329277604203,4384,4666,282,0.06432481751824817,4104,3854,-250,-0.060916179337231965,741,690,-51,-0.06882591093117409
COL,0025,stable_priority,True,True,False,8,True,323657716004795880155000,319752686773480837560510,319752686773480837560510,323657716004795880155000,0.32411993426993624,0.2991881061374098,0.2991881061374098,0.012212654945043333,0.0,-0.012065305531777214,0.012212654945043333,0.050127629,0.095263239,0.00135971,559,4086865,4074862,-12003,-0.002936970024701085,6987693,7654699,667006,0.09545439388937092,3994,3730,-264,-0.06609914872308463,2954,3018,64,0.021665538253215978,545,558,13,0.023853211009174313
COL,0025,balanced,True,True,False,8,True,322785589239601672388400,321819361556444684313560,321819361556444684313560,322785589239601672388400,0.3142675698005107,0.3080986473401667,0.3080986473401667,0.0030023913989634804,0.0,-0.002993404028454825,0.0030023913989634804,0.050201644,0.103907375,0.001565469,555,4086865,4037111,-49754,-0.012174123686493192,6987693,7143287,155594,0.022266862611165086,3994,3874,-120,-0.030045067601402103,2954,2994,40,0.013540961408259987,545,554,9,0.01651376146788991
COL,0025,time_shortest,True,True,True,8,True,135979548006851872708000,135979548006851872708000,136655273546758604176000,193213954706910881898000,0.0,0.0,0.004314198954162475,0.0,0.00496931744377237,0.00496931744377237,0.4138785111779817,0.050316091,0.103089476,0.001668613,2121,3862631,3887069,24438,0.006326775713237946,4917778,4942216,24438,0.00496931744377237,4988,5100,112,0.022453889334402566,4150,4436,286,0.06891566265060241,740,792,52,0.07027027027027027
COL,0026,time_priority,True,True,True,8,True,52954897401450680228280,52877423493199819614840,56449895088692513001340,67973413945040109776800,0.18972204994157088,0.18833989114709168,0.2520739036064727,0.0014651604244829359,0.06756137798491871,0.0659995176790974,0.20413711731867992,0.056144215,0.097408039,0.008005421,9697,3524220,3602815,78595,0.02230138867607584,3964546,4678241,713695,0.18001935152221718,6070,6124,54,0.008896210873146623,4779,4993,214,0.044779242519355514,940,962,22,0.023404255319148935
COL,0026,stable_priority,True,True,False,8,True,87223432034432381881625,84576078102056021884735,84576078102056021884735,87223432034432381881625,0.29084039384754967,0.24361077032210454,0.24361077032210454,0.03130145062037351,0.0,-0.030351407536122733,0.03130145062037351,0.050255967,0.093320061,0.001309413,640,4550465,4675753,125288,0.02753301036267722,9879792,10348994,469202,0.047491080783886946,5390,5034,-356,-0.06604823747680891,3527,3463,-64,-0.01814573291749362,641,639,-2,-0.0031201248049922
COL,0026,balanced,True,True,True,8,True,79097104029720458886660,78228439547919202297060,78228439547919202297060,79788509761788185496940,0.3192571033008145,0.30375985680738016,0.30375985680738016,0.011104203111058504,0.0,-0.010982253932771786,0.019942494352240717,0.050107624,0.087827069,0.001311559,716,3564892,3924886,359994,0.10098314338835511,4416142,8087902,3671760,0.8314406556673223,5840,5548,-292,-0.05,4581,3845,-736,-0.16066361056537873,883,715,-168,-0.19026047565118911
COL,0026,time_shortest,True,True,True,8,True,23439039446184752048400,23439039446184752048400,27679673328670972047600,56070417190301673490800,0.0,0.0,0.07565423698345057,0.0,0.1809218288241962,0.1809218288241962,1.0256892675183125,0.049878621,0.09405229,0.006859039,24154,3324552,3409632,85080,0.02559141803166261,3759071,4439169,680098,0.1809218288241962,6356,6402,46,0.00723725613593455,5385,5843,458,0.08505106778087279,1041,1108,67,0.0643611911623439
COL,0027,time_priority,True,True,True,2,True,139168340894835655540,139028089990661909700,171313082415709096420,185860327460461374340,0.12270366206110339,0.12088587899000508,0.539329617563593,0.0010087954468997312,0.23221920424293876,0.2309773998467369,0.08491613623209386,0.055786555,0.103247401,0.007453507,10929,2595958,2778582,182624,0.07034936620700336,3346581,5072297,1725716,0.5156653910364041,13178,15908,2730,0.20716345424191834,2836,2762,-74,-0.02609308885754584,559,529,-30,-0.05366726296958855
COL,0027,stable_priority,True,True,True,2,True,149972635356066802560,149972288688475796220,168456490287068598690,178078044664858854720,0.12309671181034199,0.12309221867368848,0.3626647829051871,2.31154431287264e-06,0.1232507802624017,0.12324818382445044,0.05711596128706028,0.050370288,0.094934712,0.001781135,3797,2477134,2663799,186665,0.07535522906713969,3843491,5558804,1715313,0.44629036467107636,10160,12920,2760,0.27165354330708663,2758,2714,-44,-0.01595358955765047,545,525,-20,-0.03669724770642202
COL,0027,balanced,True,True,True,2,True,180339509042721010520,180339509042721010520,199614871393011277220,209542430301368506680,0.12217597144478354,0.12217597144478354,0.37200271998564993,0.0,0.10688374639926565,0.10688374639926565,0.049733563632197414,0.050200049,0.09537595,0.001688281,3449,2477134,2658271,181137,0.07312361785837988,3843491,5548618,1705127,0.4436401698351837,10160,12914,2754,0.2710629921259842,2758,2726,-32,-0.011602610587382161,545,525,-20,-0.03669724770642202
COL,0027,time_shortest,True,True,True,2,True,88489267810240963600,88489267810240963600,125860290347460337600,162178224619554242000,0.0,0.0,0.48436345218591237,0.0,0.42232265518750717,0.42232265518750717,0.28855752812766927,0.050509197,0.108603826,0.020874787,76216,2599131,2930752,331621,0.1275891826922152,3328699,4734484,1405785,0.42232265518750717,13204,15136,1932,0.14631929718267192,2910,3606,696,0.23917525773195877,569,690,121,0.2126537785588752
COL,0028,time_priority,True,True,True,2034,True,4908101636815686217028690,4903775066876690763635750,4936262477418674983377690,5034659675548327203043610,0.2344913916420226,0.23329323742065836,0.24228995505862844,0.0008822937186128175,0.00662497975517382,0.005737623767151481,0.019933542549606716,0.05549803,0.093317426,0.006918896,6800,6575351,6385001,-190350,-0.028949024926578065,8109976,8689011,579035,0.07139786850170704,12169,12397,228,0.018736132796449995,9494,8914,-580,-0.06109121550452918,1748,1662,-86,-0.04919908466819222
COL,0028,stable_priority,True,True,True,2034,True,5374236371654935210493145,5316454527113178017014065,5337976141375740879675315,5806521213450706450791555,0.26338161904840385,0.2473801301248264,0.25334009687512693,0.010868492196646812,0.004048114049091481,-0.006747047909995147,0.0877757898622246,0.049648858,0.085471672,0.001588058,2714,6303603,6710463,406860,0.06454403933750269,11227838,12777485,1549647,0.13801828989695078,12223,11733,-490,-0.04008835801358095,6612,6150,-462,-0.06987295825771325,1254,1168,-86,-0.0685805422647528
COL,0028,balanced,True,True,True,2034,True,6084848081178294214470780,6082601900413431066980180,6104851010018338337388300,6389400722878736740978180,0.28080851561358133,0.2801864822237795,0.28634791378979846,0.00036927959475869626,0.0036578276811762103,0.0032873341409980898,0.04661042708387795,0.049523848,0.083740605,0.001504012,2711,6303603,6302842,-761,-0.00012072460781556199,11227838,11246733,18895,0.0016828707361114402,12223,12259,36,0.002945267119365131,6612,6674,62,0.009376890502117362,1254,1263,9,0.007177033492822967
COL,0028,time_shortest,True,True,True,2034,True,3051852407854526471654400,3051852407854526471654400,3234885562377636674380800,3434405132787101084851200,0.0,0.0,0.050687253374759045,0.0,0.05997444504591354,0.05997444504591354,0.061677474075100755,0.049385456,0.098858426,0.009126387,31000,6564271,6545362,-18909,-0.002880594052256526,8093147,8578529,485382,0.05997444504591354,12205,13519,1314,0.10766079475624744,9590,9528,-62,-0.0064650677789363925,1762,1739,-23,-0.013053348467650397
