dataset,query_id,objective_count,method,epsilon,status,certified,paths,reference_kind,reference_size,reference_configurations,empirical_epsilon,load_seconds,preprocess_seconds,search_seconds,total_seconds,peak_rss_mb,expanded,file
NY,0016,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,2,exact,2,2,0.0,0.683097574,0.220911351,0.00348047,0.908437629,63,0,NY_0016_m2_e0.2_818974ae9140427e.json
NY,0016,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,unavailable_single_config,5,1,,0.604167491,0.383152969,0.005391431,0.994498042,63,0,NY_0016_m3_e0.2_9c7993e7056bbeaa.json
NY,0016,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,unavailable_single_config,6,1,,0.688978059,0.446286217,0.004872657,1.141326142,63,0,NY_0016_m5_e0.2_4b5b178b112750b3.json
NY,0017,2,NAMOA_dr_goal_epsilon,0.0,exact,True,37,exact,37,2,0.0,0.751111744,0.405286856,0.009746519,1.167143486,63,12690,NY_0017_m2_e0.0_608515ae8de572dd.json
NY,0017,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,37,2,0.020997989677800533,0.607910659,0.484740178,0.005604534,1.099931639,63,0,NY_0017_m2_e0.2_cf18bc91fa49fc18.json
NY,0017,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.717588741,0.616316,0.372395028,1.711481078,97,396309,NY_0017_m3_e0.2_f1877fb5dcb6b4d4.json
NY,0017,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,14,unavailable_single_config,14,1,,0.680751013,0.574086748,28.93325179,30.20912127,537,3990652,NY_0017_m5_e0.2_a5d0071fe604819f.json
NY,0018,2,NAMOA_dr_goal_epsilon,0.0,exact,True,23,exact,23,2,0.0,0.72983707,0.507804457,0.008683747,1.2478271,63,8063,NY_0018_m2_e0.0_efbfdfb4afbe8d59.json
NY,0018,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,3,exact,23,2,0.042431369144624975,0.610621532,0.517622513,0.005603592,1.13587599,63,0,NY_0018_m2_e0.2_8a2cceb4b7f72e66.json
NY,0018,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.596689097,0.53457517,0.00574216,1.138693829,63,0,NY_0018_m3_e0.2_fc9b49aa04be7e7b.json
NY,0018,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.716343679,0.746271688,0.006109742,1.470565881,63,0,NY_0018_m5_e0.2_533f3632e581159e.json
NY,0019,2,NAMOA_dr_goal_epsilon,0.0,exact,True,31,exact,31,2,0.0,0.701473373,0.753503561,0.014289515,1.470989388,63,19155,NY_0019_m2_e0.0_82f3dab1384ffd66.json
NY,0019,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,31,2,0.049254912303837495,0.725559545,0.800510761,0.007279146,1.535780454,63,0,NY_0019_m2_e0.2_1212e7d20127a8fb.json
NY,0019,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.705435608,0.741899856,0.005897591,1.455259915,63,62,NY_0019_m3_e0.2_7c59aebc3375b96d.json
NY,0019,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,12,unavailable_single_config,12,1,,0.714117221,0.918639962,0.018133135,1.652972459,63,17596,NY_0019_m5_e0.2_f47528421a7d44a4.json
NY,0020,2,NAMOA_dr_goal_epsilon,0.0,exact,True,91,exact,91,2,0.0,0.709125808,0.453446347,0.10285575,1.266998213,67,123149,NY_0020_m2_e0.0_6b3a5cb41c7f0497.json
NY,0020,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,91,2,0.12437922129519263,0.698876456,0.407968258,0.00570934,1.113857024,63,2659,NY_0020_m2_e0.2_a43b9393ecdd44df.json
NY,0020,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,8,unavailable_single_config,8,1,,0.712166458,0.580495855,0.190156677,1.48510665,69,165486,NY_0020_m3_e0.2_47792ab1ac5c1e78.json
NY,0020,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.694551567,0.61174695,2.835579089,4.150039471,185,1151533,NY_0020_m5_e0.2_59f150f18e415d6e.json
NY,0021,2,NAMOA_dr_goal_epsilon,0.0,exact,True,36,exact,36,2,0.0,0.694548684,0.418497906,0.007196801,1.121856057,63,4441,NY_0021_m2_e0.0_4d1730e85e8fec7a.json
NY,0021,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,36,2,0.01769697301839579,0.721832413,0.446814798,0.006651208,1.176919508,63,0,NY_0021_m2_e0.2_84888a4bee51fee1.json
NY,0021,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.698204067,0.484638301,0.013299577,1.19761377,63,15507,NY_0021_m3_e0.2_68b144db9fdb6ed0.json
NY,0021,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.72075258,0.731754219,0.069208834,1.523951937,63,70055,NY_0021_m5_e0.2_96f3fbddc712a50f.json
NY,0022,2,NAMOA_dr_goal_epsilon,0.0,exact,True,201,exact,201,2,0.0,0.668307463,0.988254635,0.099300511,1.757654343,66,112169,NY_0022_m2_e0.0_d3c6fe80e515ace7.json
NY,0022,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,exact,201,2,0.030460346194700838,0.72202667,1.23557486,0.005886699,1.965159347,63,0,NY_0022_m2_e0.2_8627f58881715e67.json
NY,0022,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.606968746,1.115020771,0.006435138,1.730498164,63,0,NY_0022_m3_e0.2_4b60467a748680b2.json
NY,0022,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.716854924,1.220686598,0.029729947,1.969586525,63,28563,NY_0022_m5_e0.2_4e217e31cbd253af.json
NY,0023,2,NAMOA_dr_goal_epsilon,0.0,exact,True,5,exact,5,2,0.0,0.666667026,0.167221847,0.002758787,0.837350739,63,97,NY_0023_m2_e0.0_51cb3e29e79fd157.json
NY,0023,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,2,exact,5,2,0.013072566081103298,0.719531452,0.267345078,0.00479902,0.993545937,63,0,NY_0023_m2_e0.2_22730a3e688e8353.json
NY,0023,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,unavailable_single_config,6,1,,0.613366449,0.345835572,0.004515027,0.965562733,63,0,NY_0023_m3_e0.2_4a880546eb670544.json
NY,0023,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,unavailable_single_config,5,1,,0.611913283,0.544825966,0.003816624,1.162131247,63,0,NY_0023_m5_e0.2_e39db5a8e31b7774.json
NY,0024,2,NAMOA_dr_goal_epsilon,0.0,exact,True,32,exact,32,2,0.0,0.668436689,0.310904384,0.006852603,0.987141251,63,6944,NY_0024_m2_e0.0_83516873d3187e93.json
NY,0024,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,32,2,0.03742967056376334,0.72199105,0.413223585,0.006650756,1.1438311,63,0,NY_0024_m2_e0.2_eeb2235bbe943838.json
NY,0024,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,8,unavailable_single_config,8,1,,0.723893095,0.54264884,0.006996769,1.275756779,63,1954,NY_0024_m3_e0.2_406986997c532de6.json
NY,0024,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.718567474,0.706322505,0.013315603,1.440127832,63,10996,NY_0024_m5_e0.2_817e0d3119bad1a1.json
NY,0025,2,NAMOA_dr_goal_epsilon,0.0,exact,True,504,exact,504,2,0.0,0.669674125,0.937626565,1.757560955,3.370469915,183,1211343,NY_0025_m2_e0.0_300bd1325eae9e0c.json
NY,0025,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,exact,504,2,0.09032039084597576,0.588091031,0.90228292,0.0041532,1.495844069,63,0,NY_0025_m2_e0.2_c965e03fb14c97c8.json
NY,0025,3,NAMOA_dr_goal_epsilon,0.2,time_limit,False,10,unavailable_single_config,10,1,,0.741618746,1.174314691,30.00079712,31.97642188,969,7291746,NY_0025_m3_e0.2_1d10c5764cc39e8c.json
NY,0025,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,12,unavailable_single_config,12,1,,0.727219889,1.240671326,30.01152743,32.00724485,297,2600898,NY_0025_m5_e0.2_da0f02427d067d9c.json
NY,0026,2,NAMOA_dr_goal_epsilon,0.0,exact,True,2,exact,2,2,0.0,0.697692363,0.278328575,0.004285167,0.981604786,63,105,NY_0026_m2_e0.0_ccfe3b1b76ec1157.json
NY,0026,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,2,exact,2,2,0.0,0.719483169,0.30311253,0.004637145,1.028977512,63,0,NY_0026_m2_e0.2_291bcc70cea8c253.json
NY,0026,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,unavailable_single_config,5,1,,0.724185892,0.39196612,0.006041377,1.124078698,63,0,NY_0026_m3_e0.2_8837c90de60fbeeb.json
NY,0026,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,8,unavailable_single_config,8,1,,0.698850589,0.487941659,0.005605905,1.193761919,63,0,NY_0026_m5_e0.2_04f9122aa2fef967.json
NY,0027,2,NAMOA_dr_goal_epsilon,0.0,exact,True,70,exact,70,2,0.0,0.699542136,0.762557844,0.030679438,1.494982543,63,54228,NY_0027_m2_e0.0_12d5a1f9bb97c492.json
NY,0027,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,exact,70,2,0.01671254639545139,0.585268583,0.743428806,0.006043177,1.336911192,63,0,NY_0027_m2_e0.2_cdaac75400ad1cd1.json
NY,0027,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,8,unavailable_single_config,8,1,,0.708824231,0.881898973,7.267149756,8.889785165,297,2733614,NY_0027_m3_e0.2_1f73737020c575b2.json
NY,0027,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,10,unavailable_single_config,10,1,,0.585769792,0.71065924,30.00871906,31.33717679,526,3812501,NY_0027_m5_e0.2_c0e75e0674bba67e.json
NY,0028,2,NAMOA_dr_goal_epsilon,0.0,exact,True,38,exact,38,2,0.0,0.671806633,0.423097319,0.007963848,1.103888219,63,9247,NY_0028_m2_e0.0_cb3bebe178222590.json
NY,0028,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,38,2,0.0125237150741635,0.715735508,0.552862996,0.00599073,1.276229542,63,0,NY_0028_m2_e0.2_a1420209a59b0889.json
NY,0028,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.709571655,0.650553738,0.12861013,1.491458985,68,150860,NY_0028_m3_e0.2_45ef85b7278cbe2a.json
NY,0028,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,12,unavailable_single_config,12,1,,0.689847108,0.702171929,30.00639678,31.42572662,535,4451013,NY_0028_m5_e0.2_260f6585a5cd9f51.json
NY,0029,2,NAMOA_dr_goal_epsilon,0.0,exact,True,57,exact,57,2,0.0,0.675801461,0.483023251,0.012509187,1.172370752,63,16674,NY_0029_m2_e0.0_8f773074f54c63ea.json
NY,0029,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,57,2,0.013123626367420815,0.715784542,0.568420283,0.005774695,1.291968783,63,0,NY_0029_m2_e0.2_2580bba00bc8f251.json
NY,0029,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.715244415,0.721652687,1.702892897,3.149992093,185,950190,NY_0029_m3_e0.2_60478a1460909254.json
NY,0029,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,12,unavailable_single_config,12,1,,0.718120808,0.900289284,30.00855291,31.64876061,306,2455782,NY_0029_m5_e0.2_af7b26e047d31db4.json
NY,0030,2,NAMOA_dr_goal_epsilon,0.05,epsilon_cover,True,3,exact,4,5,0.0007026225494422,0.667141891,0.196423882,0.004546117,0.869100256,63,0,NY_0030_m2_e0.05_5d06f6b93366fc10.json
NY,0030,2,NAMOA_dr_goal_epsilon,0.0,exact,True,4,exact,4,5,0.0,0.693883797,0.283470262,0.005676736,0.984293255,63,260,NY_0030_m2_e0.0_3e3b0119c7c324e1.json
NY,0030,2,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,3,exact,4,5,0.0007026225494422,0.673321453,0.230303244,0.00499636,0.909465174,63,0,NY_0030_m2_e0.1_d563ec74cee0e2eb.json
NY,0030,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,3,exact,4,5,0.0007026225494422,0.595217158,0.230066233,0.005198031,0.831863097,63,0,NY_0030_m2_e0.2_c8810a09468e0630.json
NY,0030,2,weighted_seeds,0.0,seed_only,False,3,exact,4,5,0.0007026225494422,0.58472064,0.253887422,0,0.838610449,63,0,NY_0030_m2_seed_91b9b0a6a2338ccf.json
NY,0030,3,NAMOA_dr_goal_epsilon,0.05,epsilon_cover,True,5,pooled_empirical,5,4,0.0,0.715658832,0.370419441,0.006331749,1.094190756,63,0,NY_0030_m3_e0.05_f53648a950876bce.json
NY,0030,3,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,5,pooled_empirical,5,4,0.0,0.709927062,0.368013862,0.006184729,1.085890822,63,0,NY_0030_m3_e0.1_8919230e27468f58.json
NY,0030,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,pooled_empirical,5,4,0.0,0.568959643,0.324220925,0.005602037,0.900351909,63,0,NY_0030_m3_e0.2_31e2d9ccefdb59dd.json
NY,0030,3,weighted_seeds,0.0,seed_only,False,5,pooled_empirical,5,4,0.0,0.571186966,0.262681819,0,0.833871328,63,0,NY_0030_m3_seed_8ba2356c7824d457.json
NY,0030,5,NAMOA_dr_goal_epsilon,0.05,epsilon_cover,True,9,pooled_empirical,9,4,0.0,0.698640693,0.541830394,0.00588653,1.247857947,63,639,NY_0030_m5_e0.05_bb101a8918afde18.json
NY,0030,5,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,8,pooled_empirical,9,4,0.05360134003350092,0.672302077,0.444038179,0.004792136,1.122129666,63,0,NY_0030_m5_e0.1_f4dfb8c9de436647.json
NY,0030,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,8,pooled_empirical,9,4,0.05360134003350092,0.571004488,0.453340807,0.004971132,1.03089374,63,0,NY_0030_m5_e0.2_bd9b620cfe3bf467.json
NY,0030,5,weighted_seeds,0.0,seed_only,False,8,pooled_empirical,9,4,0.05360134003350092,0.699029644,0.559507553,0,1.258540028,63,0,NY_0030_m5_seed_2edb7533d8ba974d.json
